titulo,data,texto,categoria
"Bellingham marca, e Inglaterra estreia na Euro com vitória",16/06/2024 18:00,"A Inglaterra enfrentou a Sérvia neste domingo, pela primeira rodada da fase de grupos da Eurocopa, na Veltins Arena. Com gol solitário de Jude Bellingham, os ingleses estrearam na competição com vitória por 1 a 0. Com o resultado, a Inglaterra começa a Euro somando três pontos e já assume a liderança do Grupo C. A Sérvia, por sua vez, fica na lanterna da chave, sem pontuar. Dinamarca e Eslovênia completam o grupo, com um ponto cada. A seleção inglesa volta a campo nesta quinta-feira, às 13 horas (de Brasília), quando encara a Dinamarca, no Deutsche Bank Park. A Sérvia enfrenta a Eslovênia também na quinta-feira, às 10 horas, na Allianz Arena. As duas partidas são válidas pela segunda rodada da Eurocopa. Julio Gomes EUA deram show de horror na Copa América Wálter Maierovitch EUA têm mais um capítulo de violência na política Ricardo Kotscho Pensilvânia não é Juiz de Fora: como fica eleição Raquel Landim Ataque surge com política mais violenta pós-redes O único gol do jogo foi marcado aos 13 minutos da primeira etapa. Em jogada pelo lado direito, Saka levou para a linha de fundo e cruzou. A bola ainda desviou na marcação antes de encontrar Jude Bellingham, que cabeceou para o fundo do gol e garantiu a vitória da Inglaterra, Palmeiras envia kits a times do Super Mundial: '1º campeão de clubes' Domingo Espetacular mostra áudio e mensagens de Yuri Lima a suposta amante Adriana Esteves se reúne com o ex e o atual marido em almoço de família Reis da América! Camisa argentina prevalece! Prevaleceu a camisa mais pesada da Argentina na fraca Copa América Messi chora após sair lesionado da final e repete Copa América de 2016 Messi sente o tornozelo, deixa final da Copa América e chora no banco de reservas Conmebol entrega show de luzes com Shakira em intervalo de 27 minutos Messi cai no choro após sair lesionado em final da Copa América CBF publica nota de pesar sobre falecimento de Modesto Roma Júnior Artilheiro de tudo, campeão de nada: Harry Kane amarga nova derrota Ralf Schumacher assume relacionamento homoafetivo e se declara a namorado Torcedores usam duto de ventilação para invadir final da Copa América; veja Caos na final da Copa América é vergonhoso e lembra Champions de 2022 Ex-corintiano Carlos Miguel mira pré-temporada para virar titular na Inglaterra",esporte
