titulo,data,texto,categoria
"Efemérides, ""Covidão-20"" e futebol sem público no ano que não acaba | Posse de Bola especial 2020 - 18/12/2020 - UOL Esporte",18/12/2020 10:58,"Programa semanal de futebol com Juca Kfouri, Mauro Cezar Pereira, Arnaldo Ribeiro e Eduardo Tironi 18/12/2020 10h58 Neste episódio especial sobre o futebol no ano da pandemia, Arnaldo Ribeiro, Eduardo Tironi e Juca Kfouri recebem Adriano Wilkson, repórter do podcast Futebol Bandido - Caso Daniel. Eles também conversam com o jornalista e escritor José Trajano sobre como foi este ano para o futebol: as efemérides, o ""Covidão-20"", nas palavras de Kfouri, os jogos sem público. ""Campeonato brasileiro se caracteriza muito por não ter público, e não tem que ter mesmo, e pelo número de infectados pela covid"", resumiu Trajano. Você pode ouvir oPosse de Bolaem seu tocador favorito, quando quiser e na hora que quiser. O Posse de Bola está disponível noSpotifye naApple Podcasts, noGoogle Podcastse noCastbox. Basta buscar o nome do programa e dar play no episódio desejado. No caso do Posse de Bola, é possível ainda ouvir viapágina oficial do UOLeYouTube do UOL.Outros podcasts do UOL estão disponíveis emuol.com.br/podcasts. ID: {{comments.info.id}}URL:{{comments.info.url}}  tarde.  Não é possivel enviar novos comentários. Essa área é exclusiva para você, assinante, ler e comentar. . . O autor da mensagem, e não o UOL, é o responsável pelo comentário. Reserve um tempo para ler asRegras de Uso para comentários.",esporte
