titulo,data,texto
"STJ recebe pedido de impeachment de Domingos Brazão, do TCE",26/03/2024 13:02,"O Superior Tribunal de Justiça recebeu ontem o pedido de impeachment contra Domingos Brazão do cargo de conselheiro do TCE-RJ (Tribunal de Contas do Rio de Janeiro). STJ vai analisar ação protocolada pelo PSOL que pede a deposição de Brazão da função de conselheiro.O partido também solicitou o afastamento cautelar dele do cargo, até que o processo de impeachment seja julgado. Entretanto, o requerimento ainda não foi distribuído a um relator porque o sistema do STJ está fora do ar para manutenção e só voltará a funcionar em 31 de março. O PSOL apresentou o pedido de impeachment após a prisão de Brazão.Ele éapontado como um dos mandantes dos assassinatos da vereadora Marielle Franco e seu motorista, Anderson Gomes, em março de 2018. Juca Kfouri Liberté, Égalité, Mbappé e um verdadeiro capitão Carolina Brígido Senado e CNJ votam regras para IA no Judiciário Milly Lacombe A história de como o 7x1 foi cuidadosamente planejado Rodrigo Casarin A onda dos livros magrelinhos Pedido de impeachment não se enquadra nas hipóteses de plantão do tribunal, por isso terá que aguardar o fim da manutenção do sistema do STJ.""Em que pese a gravidade das acusações lançadas na peça vestibular, como visto, a jurisdição do Superior Tribunal de Justiça está limitada aos casos que se amoldam ao regime de plantão, entre os quais não está listado o objeto da pretensão ora apresentada"", destaca o despacho. Domingos Brazão foi eleito conselheiro do TCE-RJ em abril de 2015, indicado pela Alerj (Assembleia Legislativa do Estado do Rio de Janeiro).Vitalício e com garantias semelhantes às dos magistrados do Judiciário, o cargo tem salário inicial de R$ 39.717. Em março de 2017, Brazão foi preso e afastado do cargo.Suspeito de corrupção, ele foi investigado na Operação Quinto do Ouro, pela Polícia Federal. Desde então, o ex-parlamentar e conselheiro afastado continuou recebendo salário, benefícios e férias do TCE —ele chegou a receber R$ 581 mil somente de folgas não tirar no período em que ficou afastado. Nomeação de Brazão chegou a ser questionada pelo PSOL. Este detalhe foi apontado no relatório final da Polícia Federal sobre o caso Marielle. ""A assunção ao cargo foi deveras questionada sob a alegação de não ter sido observado o rito procedimental previsto em lei, bem como em razão de sua incapacidade para exercício do cargo, que supostamente deveria ser ocupado por um servidor de carreira"", destaca. ""Diante disso, a bancada do PSOL na Assembleia Legislativa do Rio de Janeiro trouxe mais polêmica ao caso quando, dias após a nomeação, declarou que iria judicializar a questão. Além de questionar a inobservância dos aspectos formais entre a eleição e a nomeação ao cargo, o partido questionou a capacidade técnica de Brazão, sob a alegação de que este não atendia ao requisito do 'notório saber'"", explica a PF. TCE-RJ diz que ""não foi notificado sobre eventuais medidas a serem tomadas"". Em nota, o tribunal afirmou que, ""na hipótese de notificação, será determinado o imediato cumprimento da decisão judicial. Nesse contexto, o tribunal está adotando os procedimentos regimentais para assegurar que não haja prejuízo ao regular prosseguimento das suas atribuições constitucionais"". Além de Domingos Brazão, a PF também prendeu o irmão dele, o deputado federal Chiquinho Brazão, e o ex-chefe da Polícia Civil do Rio de Janeiro, Rivaldo Barbosa.Os três, segundo as investigações, são os mandantes e idealizadores do assassinato de Marielle. A motivação seria a atuação da vereadora, quepassou a incomodar os interesses da família Brazão, uma das mais influentes no Rio. A prisão de Chiquinho Brazão será analisada na CCJ da Câmara.Relator do processo, o deputado Darci de Matos (PSD-SC) afirmou que vê""clima favorável"" para manutenção da decisão do STF. Deputados de todos os partidos devem concordar com Alexandre de Moraes, diz relator.Para Matos, os 257 votos necessários para manter a prisão serão buscados ""com facilidade"". Ele atribui a barbaridade do crime à unanimidade projetada à decisão.  Surpresa na convocação, dupla do Porto só passeia na Copa América Au revoir, Paris: Espanha superará França como país mais visitado do mundo Mais do que vitória: por que fim de semana do São Paulo foi quase perfeito Dê-se crédito à 'porra-louquice' de Macron: acordou a França contra a RN Lula muda o alvo e troca Bolsonaro pelos juros e BC Uso da inteligência artificial na campanha eleitoral é um enorme desafio Jantar para Campos Neto e eleições azedam relação de Lula com Tarcísio PEC das drogas perde fôlego, mas oposição quer votá-la antes das eleições Governo prepara medida para livrar irmãos Batista de multa de R$ 1 bilhão Governo critica isenções fiscais, mas Lula criou 1/3 dos benefícios pagos Ideias de Milei são maçaroca de tolices que o mundo deixou ou jamais adotou Encontro de extremistas mostra que Tarcísio é um Bolsonaro, mas com método Dirceu diz que juro 'não subiu ou desceu' por causa Lula e destaca problema de governabilidade Milei critica perseguição judicial a Bolsonaro, a quem chama de 'amigo' França: Lula celebra projeção que dá vitória à coalizão de esquerda"
