titulo,data,texto
Flavio Bolsonaro: Escolheram pessoas na CPI para atacar presidente,18/10/2021 16:02,"Weudson Ribeiro Colaboração para o UOL, em Brasília 18/10/2021 16h02Atualizada em18/10/2021 17h42 O senadorFlavio Bolsonaro(Patriota-RJ) afirmou que aCPI da Pandemiaescolheu militantes contrários ao presidenteJair Bolsonaropara atacá-lo durante a sessão realizada nesta segunda-feira (18), com pacientes e familiares de vítimas da covid-19. ""São pessoas com histórico de militância contra Bolsonaro e que têm o compromisso de responsabilizar o presidente pelas mortes. É um desrespeito às vítimas"", disse ocongressista. ""O que estamos testemunhando é algo macabro, triste e lamentável"", afirmou.  Na avaliação de Flavio ""todas asvacinas aplicadas no Brasil, sem exceção, foram viabilizadas pelo presidente Bolsonaro"", disse o filho mais velho do presidente. ""A CPI não colaborou para colocar uma dose de vacina nos braços dos brasileiros"", disse. ""Como alguém pode querer responsabilizar Bolsonaro pela morte pela covid? Não façam isso. A CPI está entrando para a história como algo que mancha a história do Senado. Grande parte da população olha para cá com nojo. Se Deus quiser essa CPI vai encerrar logo, está fazendo muito mal ao Brasil"", questiona o senador. Mesmo com a definição pelo adiamento da leitura do relatório final da CPI da Pandemia, o colegiado se reuniu nesta segunda para uma audiência pública com familiares das vítimas da covid-19. Aleitura do relatório ficou para quarta-feira (20)e a votação do parecer deve ocorrer em 26 de outubro. A CPI também desmarcou o depoimento deNelson Mussolini, representante do Conselho Nacional de Saúde, previsto para a manhã desta segunda (18). A CPI da Pandemia deve propor em seu relatório final o indiciamento do presidente Jair Bolsonaro, além de seus filhos políticos: o senadorFlavio Bolsonaro, o deputadoEduardo Bolsonaro(PSL-SP) e o vereador do RioCarlos Bolsonaro(Republicanos).Acomissão deve, em sua nova fase, pedir o indiciamento de pelo menos 40 pessoas. Em entrevista à rádio CBN na última semana, o senador Renan Calheiros apontou que os possíveis crimes do presidente Bolsonaro na condução da pandemia que constarão do relatório serão: epidemia com resultado morte; infração de medidas sanitárias; emprego irregular de verba pública; incitação ao crime; falsificação de documento particular; charlatanismo; prevaricação; genocídio de indígenas; crimes contra a humanidade; crimes de responsabilidade; e homicídio por omissão. Na sexta (15), Flavio havia dito que o relatório final da CPI é cheio de ""baboseira"" e que os11 crimes que devem ser imputadosao pai dele no texto final não devem prosperar na PGR (Procuradoria Geral da República). Em nota, o senador afirmou que o relatório ""não passa de uma alucinação"". Leia a íntegra: ""O relatório do senador Renan Calheiros é uma alucinação, não se sustenta e é um desrespeito com as quase 600 mil vítimas da Covid que esperavam algo de útil da CPI. Trata-se apenas de uma peça política para agradar ao PT e para tentar desgastar o presidente Jair Bolsonaro nas eleições de 2022. As acusações contra mim e contra o governo não têm base jurídica e sequer fazem sentido. É preciso lembrar que todas as vacinas aplicadas no País, sem exceção, foram compradas pelo governo Bolsonaro. E que, apesar da CPI insistir no rótulo de negacionista, foi o governo Bolsonaro que aplicou mais de 254 milhões de doses de vacina, distribuiu 300 milhões de doses aos Estados e que por conta desse esforço alcançou 65% da população adulta totalmente imunizada, até o momento.Além disso, foi Bolsonaro que garantiu oxigênio e dezenas de milhares de leitos de UTI em todo o Brasil para fazer frente a pandemia. Se não fosse Bolsonaro, que por meio do auxílio emergencial, transferiu R$ 335,6 bilhões e atendeu 68 milhões de brasileiros, o País teria se transformado num caos."" ID: {{comments.info.id}}URL:{{comments.info.url}}  tarde.  Não é possivel enviar novos comentários. Essa área é exclusiva para você, assinante, ler e comentar. . . O autor da mensagem, e não o UOL, é o responsável pelo comentário. Reserve um tempo para ler asRegras de Uso para comentários.   Natália Portinari Josias de Souza Reinaldo Azevedo José Roberto de Toledo, Thais Bilenky e Luiz Fernando Toledo"
