titulo,data,texto,categoria
Randolfe sobre adiamento de vetos: 'Temas não estavam amadurecidos',25/04/2024 14:33,"Criticado pelo presidente da Câmara, Arthur Lira (PP-AL), o líder do governo no Congresso, Randolfe Rodrigues (sem partido-AP), disse hoje aoUOL Newsque se não fez o bastante, se esforçará no trabalho de articulação política. Josias de Souza Lula elogia diálogo francês, mas governa no monólogo PVC Dez anos depois do 7x1, muita coisa piorou Tales Faria Raí lava alma do Brasil após vexame de Neymar Carolina Brígido Senado e CNJ votam regras para IA no Judiciário O senador justificou oadiamento da sessão para análise de vetos presidenciaisafirmando que os temas não estavam amadurecidos. O adiamento contrariou Lira,favorável à realização da sessão. Havia uma diretriz pautada pela coordenação política no dia de ontem. A diretriz era: os temas não estavam amadurecidos para que tivesse sessão do Congresso. Eu busquei cumprir com essa missão: convencer, sobretudo o presidente do Congresso, de que não tinhamos ambiente pra sessão do Congresso. É natural que aqueles líderes, incluive o presidente da Casa, que não estavam satisfeitos com este encaminhamento, quando este encaminhamento se tornou realidde, manifestem o seu descontentamento. É natural do jogo político. Era opinião do governo adiar, não pelo problema de ser derrotado ou vencer, porque faz parte do jogo e da democracia. O governo estava preparado para isso. A proposta de adiamento da sessão do Congresso é por algumas circunstâncias. O conjunto de temas que estavam sendo reivindicados pelo Congresso não estavam amadurecidos. Foi essa opinião da coordenação política do governo. Na semana de 7 a 9 [de maio], ocorrerá sessão do Congresso inevitavelmente e o governo estará pronta. São 32 vetos que estarão em apreciação. Tem veto ainda do governo anterior, que será apreciado e terá posição nossa sustentada pela derrubada do veto.Randolfe Rodrigues, senador (sem partido-AP) Quando:De segunda a sexta, às 10h e 17h. Onde assistir:Ao vivo nahome UOL,UOL no YouTubeeFacebook do UOL. Veja a íntegra do programa: Thiago Brennand deixa isolamento e passa conviver com presos em Tremembé Carlos Miguel confirma saída do Corinthians: 'Não me chamaram para renovar' Pasin: Tati Machado foi protegida por júri na final do Dança dos Famosos Nikolas Ferreira critica filha de Gilmar Mendes e recua: 'Não quis imputar' 8/1: Torres pede anulação de processos na PF e cita 'suspeição' de delegado Lula enaltece diálogo na França, mas chefia governo do monólogo União não planeja orçamento com foco na Amazônia, diz governador do Amapá Dê-se crédito à 'porra-louquice' de Macron: acordou a França contra a RN Lula muda o alvo e troca Bolsonaro pelos juros e BC Uso da inteligência artificial na campanha eleitoral é um enorme desafio PEC das drogas perde fôlego, mas oposição quer votá-la antes das eleições Jantar para Campos Neto e eleições azedam relação de Lula com Tarcísio Governo critica isenções fiscais, mas Lula criou 1/3 dos benefícios pagos Governo prepara medida para livrar irmãos Batista de multa de R$ 1 bilhão Ideias de Milei são maçaroca de tolices que o mundo deixou ou jamais adotou",politica
