titulo,data,texto
Bolsonaro e Haddad votam neste domingo - Notícias - UOL Eleições 2018,Data não encontrada,"Manifesto UOL nas eleições:# Informação Contra o Achismo  Do UOL*, em São Paulo, no Rio, em Brasília e em Fortaleza Agência Brasil/Fabio Rodrigues Pozzebom Presidenciáveis votaram na manhã deste domingo Os candidatos à presidência da República deram seus votos na manhã deste domingo.Ciro Gomes(PDT) votou em seu reduto eleitoral, em Fortaleza, capital cearense,Fernando Haddad(PT) eJair Bolsonaro(PSL) votaram em São Paulo e Rio de Janeiro, respectivamente. Os três ocupam os primeiros lugares nas pesquisas de intenção de voto divulgadas por Ibope e Datafolha no último sábado (6). Leia abaixo os detalhes do dia de votação dos candidatos à presidência. ReutersBolsonaro vota em escola da zona oeste do Rio de Janeiro Líder nas pesquisas presidenciais do país, o capitão da reserva Jair Bolsonarovotou na manhã deste domingo (7) na escola municipal Rosa da Fonseca, na zona oeste do Rio de Janeiro. Ele estava acompanhado do seu filho Flávio Bolsonaro (PSL), candidato ao Senado pelo Rio de Janeiro. ""Estou preparado, sou diferente de todos que estão aí. Estive em outros países, Japão, Israel, que querem fazer negociações com nós, países que são melhores que nós."", disse Bolsonaro em coletiva depois de votar. ""Eu sou comediante, sempre fui, mas é momento de reflexão"", completou, reforçando ainda que ""não haverá negociação partidária"" caso seja eleito. O local de votação de Bolsonaro possui aproximadamente 1.000 eleitores, distribuídos em 5 seções. As urnas eletrônicas chegaram todas ontem (6). Policiais dormiram no local, e o entorno está sob vigilância do Exército — a escola da Rosa Fonseca está situada na Vila Militar, área pertencente às Forças Armadas. Ricardo Matsukawa/UOLHaddad faz o ""v"" da vitória depois de votar em São Paulo Ocupando o segundo lugar nas pesquisas para presidente, opetista Fernando Haddad votou por volta das 9h50 deste domingo(7), na escola bilíngue Brazilian International School, zona sul de São Paulo. Haddad foi recebido por alguns vizinhos que bateram panelas em suas varandas. A militância reagiu cantando: ""Bate panela, pode bater, quem tira o povo da miséria é o PT"". O candidato minimizou o protesto. ""Dia de eleição é normal esse tipo de manifestação. Desde que seja pacífica, não tem problema nenhum."" ""São projetos muito diferentes, o cidadão vai ter mais facilidade de votar no segundo turno. Eu ainda não fiz uma análise, mas tem gente que não quer que tenha segundo turno para que não haja comparação. A exposição às vezes prejudica um candidato que não tem propostas."", disse Haddad no Sindicato dos Metalúrgicos de São Bernardo na manhã deste domingo (7). O candidato do PT vai acompanhar a apuração com correligionários em um hotel na zona sul de São Paulo.Na segunda-feira (8), Haddad, visitará o ex-presidente Lula em Curitiba. Advogado de Lula, o presidenciável pode visitá-lo na Polícia Federal quando quiser durante a semana. Será o primeiro encontro entre os dois após o primeiro turno. ReutersCiro Gomes votou na secretaria de Saúde do Estado do Ceará, em Fortaleza O candidato Ciro Gomes (PDT)chegou por volta das 9 horas neste domingo (7) para registrar seu voto na Secretaria de Saúde do Estado do Ceará, em Fortaleza. Ele chegou acompanhado da mulher, Giselle, e de um dos filhos, Gael. O local estava com a movimentação calma e organizada desde o início da manhã com a abertura das seções eleitorais. Alguns apoiadores de Ciro com adesivos e bandeiras compareceram à secretaria.De acordo com as pesquisas de intenção de voto Ibope e Datafolha divulgadas na noite deste sábado (6), Ciro aparece em terceiro lugar com 13% e 15%, respectivamente, atrás de Jair Bolsonaro (PSL) e Fernando Haddad (PT). Na chegada, ele brincou que na Austrália e na Nova Zelândia, os votos já foram apurados e ele está no segundo turno. Ciro também se encontrou com a neta Maria Clara no local de votação, pegou ela no colo e, ao seu ouvido, falou ""vovô vai votar para fazer um Brasil melhor para você, ok?"". Alexandre Schneider / AFPGeraldo Alckmin vota em São Paulo Um grupo de aproximadamente 30 militantes, a maioria, assessores de candidatos tucanos,recebeu com aplausos o presidenciável do PSDB Geraldo Alckmin no local de votação dele, no Morumbi, às 10h30, com meia hora de atraso. Alckmin chegou em um carro com a esposa, Lu Alckmin, e o candidato a deputado federal Floriano Pesaro. O candidato ao governo João Doria chegou minutos antes em uma van sem Alckmin. Reprodução/Globo NewsA candidata da Rede Sustentabilidade, Marina Silva, vota em Rio Branco A candidata à presidência pela Rede Sustentabilidade, Marina Silva, votou em Rio Branco, capital do Acre, por volta das 11h35 deste domingo (7), no horário de Brasília (o Acre tem um fuso horário de duas horas a menos de diferença). Acompanhada do marido e da irmã, Marina atendeu os jornalistas depois de votar.""O Brasil não pode ir pelo caminho da violência politica, nós temos que combater tudo que configura uma ameaça à democracia brasileira, à instabilidade econômica e social"", disse Marina.""Nós temos clareza que as alternativas foram postas na mesa. Estamos aguardando a decisão da sociedade a partir da apuração das eleições. O voto pode tanto fortalecer a democracia quanto enfraquecer."", disse a candidata. Guilherme MazieiroHenrique Meirelles votou no Colégio Rio Branco, em São PauloO candidato a presidente Henrique Meirelles (MDB), chegou às 9h30 para votar no colégio Rio Branco, em São Paulo. Ele estava acompanhado do candidato a governador do estado, Paulo Skaf (MDB). Ao se encontrarem na entrada da zona eleitoral, Skaf cumprimentou Meirelles com um ""bom dia, presidente"". Os dois emedebistas fizeram agenda juntos. Na última semana, Skaf afirmou que se o segundo turno da corrida ao Planalto for entre o PT e Jair Bolsonaro (PSL), apoiará o capitão da reserva. Meirelles tem 1% das intenções de voto, segundo o Datafolha deste sábado (6). Com a margem de erro de dois pontos percentuais, o ex-ministro da fazenda está tecnicamente empatado com outros 8 candidatos, entre eles Marina Silva (Rede) e Álvaro Dias (Podemos). Robson Vilela/Futura Press/Estadão ConteúdoO candidato á presidência da República pelo Podemos, Alvaro Dias, votou neste domingo em Londrina O candidato à presidência pelo Podemos votou por volta das 9h30 da manhã em um colégio particular de Londrina, no Paraná. O candidato chegou junto com apoiadores e pegou a fila para confirmar seu voto.Segundo o candidato, a forma como se faz política no Brasil privilegia apenas alguns em detrimento de outros. De acordo com ele, a campanha é ""antidemocrática, desonesta e injusta"", porque nem todos os candidatos têm as mesmas oportunidades para participar de entrevistas e debates.Alvaro Dias pegou um voo fretado para Curitiba onde vai acompanhar a apuração das eleições junto com sua mulher. UOLAmoedo votou no Leblon, na zona sul do Rio de JaneiroAmoedo votou na manhã deste domingo (7) em uma zona eleitoral no Leblon, na zona sul do Rio, acompanhado de uma de suas filhas. Ele disse que não houve contato do Novo com as equipes de Fernando Haddad (PT) e Bolsonaro (PSL).Também disse que o Novo cresceu durante a corrida eleitoral. Amoedo deu a entender que seria contrário a um apoio institucional do Novo ao PT. ""O PT se mostrou muito desalinhado em todo esse tempo com os ideais do Novo, principalmente com as práticas pois não basta apenas ter as mesmas ideias"", disse. Zo Guimaraes /FolhapressO candidato Cabo Daciolo atende a imprensa após votar acompanhado da mulher e dos filhos na região do Recreio dos Bandeirantes, no Rio de Janeiro O candidato à Presidência pelo Patriota, Cabo Daciolo, chegou para votar às 10h40 no Colégio MV1, no Recreio dos Bandeirantes, zona oeste do Rio. Evangélico, ele foi ao local de votação com a Bíblia na mão e com apoiadores gritando ""glória a Deus"", frase que ficou conhecida durante a sua campanha.Daciolo ajudou também a carregar uma cadeirante no colo para facilitar o acesso da eleitora a urna. O candidato demorou apenas um minuto para registrar seus votos. Ele acompanhará a apuração das urnas na sua casa, também no Recreio dos Bandeirantes. Na última pesquisa de intenção de votos do instituto Datafolha, divulgada neste sábado (6), Daciolo apareceu com 1% das intenções de voto. Newton Menezes/Futura Press/Estadão ConteúdoGuilherme Boulos vota na Pontifícia Universidade Católica de São Paulo Ocandidato à presidência pelo PSOL, Guilherme Boulos, chegou à PUC-SP por volta das 9h30 de mãos dadas com as duas filhas, que também o acompanharam durante a votação. ""Hoje é dia de votar sem ódio e sem medo. É dia de barrar o atraso e de construir o futuro. Esse é o recado que eu tenho para dar para o povo brasileiro. Não deposite medo nem ódio nessa urna. Deposite os seus sonhos"", disse. O candidato preferiu não se posicionar sobre o apoio ao PT em um eventual segundo turno. ""Vamos esperar terminar, ter a apuração das urnas. Agora, nós sempre estivemos nas ruas para barrar o atraso. Ele não. Ele jamais"", disse Boulos, em clara  crítica ao candidato á presidência Jair Bolsonaro (PSL). Nilton Cardin/Estadão ConteúdoCandidata pelo PSTU, Vera Lúcia vota no Sergipe Candidata pelo PSTU à presidência da República, Vera Lúcia votou na manhã deste domingo (7) na Escola Juscelino Kubitschek, em Aracaju (SE). Ela chegou acompanhada por militantes do partido e com o candidato ao governo do Sergipe pelo PSTU, Gilvani Santos. Leo Franco/AgNewsO candidato José Maria Eymael votou na manhã deste domingo na zona oeste de São Paulo Candidato pelo partido Democracia Cristã (DC), o presidenciável José Maria Eymael votou nesta manhã no colégio Palmares, na zona oeste de São Paulo. Ao 'G1', o candidato afirmou que o partido está concentrado na votação no primeiro turno, e que o segundo é ""outra etapa"". ""A Democracia Cristã ela cresce no Brasil inteiro nessa eleição. Nossa expectativa é eleger deputados federais em no mínimo dez estados, vamos reeleger todos os nossos deputados estaduais e conquistar mais"", disse Eymael. PPL/Agência BrasilO presidenciável João Goulart Filho votou em uma escola de Brasília na manhã deste domingo O candidato à Presidência da República pelo PPL, João Goulart Filho, votou neste domingo (7) pela manhã, em uma escola infantil em Brasília. Segundo ele, caso não siga para o segundo turno, na próxima terça-feira (9) haverá uma haverá uma reunião partidária para definir quem a legenda apoiará na disputa do dia 28. Quando questionado sobre quem ele apoiaria em um eventual segundo turno, João Goulart Filho afirmou que aguardará a decisão da Executiva Nacional do PPL, em São Paulo, no dia 9. Nas redes sociais, o candidato apelou para a consciência do eleitor. ""Vote pelo aumento real do salário mínimo, pela distribuição de renda e pela autonomia nacional. Apoie quem luta pela maior riqueza do Brasil: o povo trabalhador."" * Com Estadão Conteúdo e Agência Brasil Para começar e terminar o dia bem informado.  UOL Curso de Inglês UOL Curso de Inglês G20 vira palco para disputa entre China e EUA por domínio da América Latina Toffoli terá general como assessor em estudos de leis sobre crime organizado ""Droga já é descriminalizada aos ricos"", diz cientista político britânico Contra violência obstétrica e em favela: como atuarão herdeiras de Marielle © 1996-2024 UOL - O melhor conteúdo. Todos os direitos reservados.Hospedagem: UOL Host"
