titulo,data,texto,categoria
Homem armado diz ter perseguido suspeitos de ataque a tiros em Israel,02/10/2024 11:36,"Um morador de Jaffa diz ter perseguido e disparado contra os dois suspeitos de umataque a tiros que deixou sete mortos em Tel Aviv, capital de Israel. O atentado foi classificado como ""terrorista"" pela polícia local. Homem conta que estava jantando quando ouviu o tiroteio.Lev Kraitman, que mora logo acima da estação do VLT (Veículo Leve sobre Trilhos) em Jaffa, lembra que tudo aconteceu pouco depois de ele sair na rua para comer alguma coisa após o trabalho. ""Desci até o restaurante de schnitzel. Foi quando ouvi os tiros"", relatou Lev ao tabloide britânico Daily Mail. Trem passou, e foi aí que ""vi pessoas mortas no chão"", relata.Neste momento, acrescenta, Lev avistou os dois suspeitos pelo ataque a tiros, a quem chamou de ""terroristas"". ""Um deles começou a correr na minha direção. Eu estava escondido atrás de latas de lixo, em becos, mas mantive meus olhos nele"", conta. Raul Juste Lores Tarcísio será babá de Nunes por sonho com 2026 Cristina Fibe Para muitos, vítima de Robinho mereceu estupro Carolina Brígido STF vai enterrar anistia se Congresso aprovar? Juca Kfouri Palmeiras é favorito contra Corinthians despedaçado Lev afirma ter atirado — e acertado — em um dos suspeitos.O morador lembra ter feito ""vários disparos"" e que um deles atingiu um dos ""terroristas"". ""Ele correu, mas depois caiu no chão"", relata. O governo de Israel confirmou que os dois suspeitos foram mortos, mas não divulgou as circunstâncias em que isso aconteceu. Após atirar, homem tentou socorrer as pessoas feridas.Um vídeo que circula nas redes sociais (assista acima) mostra o momento em que Lev, de sandálias, aponta a arma e atira para frente. Depois, ele sai correndo para trás. ""Eu estava cheio de adrenalina, então não me lembro bem. Chequei se estavam vivos, mas não estavam. Vi três mortos na rua da estação"", lamenta. Quarta vítima parecia estar 'seriamente ferida', afirma.Ele não sabe dizer, porém, se o homem continua vivo. ""Era alguém que achava que estava morto, mas começou a se mexer. Gostaria de saber o nome dele. Espero que tenha sobrevivido"". Lev também salvou pessoas após o ataque do Hamas, há 1 ano.Ele diz que, depois do que tem testemunhado nos últimos meses, nunca sai de casa sem sua arma. ""A realidade é que algo sempre vai acontecer, e eu estou na reserva"", explica ao Daily Mail. ""O fato de eu ter voltado de Gaza me deixou em estado de alerta, de qualquer maneira."" Eu venho servindo [ao Exército de Israel] em Gaza nos últimos seis meses, fazendo reconhecimento, procurando túneis, e recentemente perdemos um irmão querido da nossa patrulha. Então eu reconheci o barulho [de tiro] instantaneamente. É inconfundível.Lev Kraitman, morador de Jaffa, em entrevista ao Daily Mail Sete pessoas morreram em um ataque a tiros na terça (1º).Segundo informações da mídia local, homens armados dispararam contra um grupo de israelenses. Outras 17 pessoas ficaram feridas e dois suspeitos foram mortos. A polícia israelense diz que o tiroteio em Jaffa, no sul de Tel Aviv, foi um ""ataque terrorista"". Atiradores foram identificados e agiram sozinhos, diz a polícia.Os dois eram moradores de Hebron, na Cisjordânia. O comandante do distrito de Tel Aviv, Haim Sargrof, disse que, após extensas buscas na região, as autoridades descartaram a possibilidade de haver outros atiradores. Seis vítimas já tiveram as identidades divulgadas.A mais nova a ser identificada é Revital Brunstein, de 24 anos. Filha única, ela fazia mestrado em ciência da computação na cidade de Bat-Yam. Entre os mortos, também está Jonas Chrosis, um cidadão grego de 26 anos que morava em Jerusalém (veja a lista completa). Ladrões invadem cafeteria e roubam clientes no centro de SP Youtuber de direita grava aulas e debocha de professores: 'Desrespeito' Raquel Landim: Caso Marielle: mandantes devem ser julgados e condenados no início de 2025 Não é só um 'xis' no nome do presidente: como é cédula de votação nos EUA? Mortes na Espanha chegam a 205; moradores estão sem acesso a comida e água Expansão de ataques de Israel sinaliza rejeição ao cessar-fogo, diz Líbano Áudio de 2016 em que Trump sexualiza mulher volta a assombrar campanha Sem evidências, Trump fala em 'trapaça'; responsável pela votação nega Ataques de Israel matam ao menos 55 palestinos na Faixa de Gaza Valência abre necrotério temporário após enchente com mais de 200 mortos na Espanha EUA pediram ao Líbano para declarar cessar-fogo unilateral com Israel, dizem fontes Incêndio em fábrica de óleo de cozinha deixa oito mortos na Indonésia Chanceler russo diz que EUA e Rússia estão à beira de um conflito direto J-Lo pede votos para Harris: 'Acredito no poder das mulheres e dos latinos' Israel bombardeia Líbano em meio aos esforços de trégua dos EUA",internacional
