titulo,data,texto,categoria
Stellantis anuncia investimento bilionário para novo SUV e outros 5 carros,25/04/2024 14:30,"A Stellantis acaba de anunciar a produção do novo Peugeot 2008 na Argentina, projeto com investimento de R$ 1,4 bilhão (US$ 270 milhões). O SUV compacto começa a ser fabricado no país vizinho ainda em 2024. Além disso, o grupo automotivo revelou o investimento de R$ 13 bilhões na fábrica de Goiana, Pernambuco, onde são feitos modelos como a Ram Rampage, Fiat Toro, Jeep Renegade, Compass e Commander. Os planos para a fábrica pernambucana fazem parte de um total de R$ 30 bilhões de investimentos no país. Por sua vez, o dinheiro aplicado no 2008 é de um plano anterior, não incluído no novo anúncio de investimentos do ciclo 2025/2030, plano que inclui outros R$ 2 bilhões para a Argentina. Milly Lacombe Cai a máscara do vergonhoso Bola de Ouro Alicia Klein Real Madrid age certo ao boicotar premiação? Sakamoto Desprezo por candidatos fica em 1º em São Paulo Tales Faria Abstenção é resultado de política do centrão Prevista há muito tempo, a confirmação do novo 2008 argentino demorou. ""Nós seguramos um pouco essa comunicação claramente, estávamos esperando também ver o cenário político e econômico da Argentina, mas está na hora de lançar esse novo produto que estava pronto"", explicou Emanuele Cappellano, Presidente da Stellantis para a América do Sul. A fábrica de Palomar, Argentina, já havia sido atualizada para receber a plataforma modular CMP (Common Modular Platform), a mesma do 208 também produzido na planta, com investimento de US$ 320 milhões, o equivalente a R$ 1,65 bilhão. Batizado de Next Level (próximo nível, em inglês), o plano estratégico inclui seis pilares: aceleração do negócio; experiência do cliente; excelência operacional; descarbonização; pessoas e finanças. Entre os seus planos para a unidade de produção, a Stellantis deseja ampliar o parque de fornecedores locais de 38 para cerca de 100, uma maneira de enfrentar flutuações de mercado e incrementar a proximidade logística, diminuindo o custo. O conteúdo de nacionalização pode aumentar, atualmente, está pouco abaixo de 80%. A aplicação do montante contempla novos produtos. De acordo com o presidente, os ""R$ 13 bilhões claramente em plataformas, mais novos carros, novos modelos, alguns deles são inéditos para o mercado brasileiero"". Ainda neste ano serão lançados seis carros, entre eles, o próprio 2008 e o Citroën Basalt,SUVcupê feito sobre a base da família C3. E podemos esperar também pelos primeiros carros Bio-Hybrid, um grande plano de eletrificação da Stellantis. O ciclo de investimentos previstos entre 2025 e 2030 inclui 40 novos produtos de todos os segmentos. Quanto aos Bio-Hybrid, a Stellantis já anunciou que serão quatro plataformas. O mais simples inclui um motor elétrico que substitui o alternador e o motor de partida, entregando torque adicional para o propulsor a combustão - até 3 kW, o equivalente a 4 cv - e maior economia de combustível. A bateria de íon delítiotem 12 Volts. Mais sofisticada, a Bio-Hybrid e-DCT tem dois motores elétricos, um deles é o mesmo super alternador, enquanto outro maior é acoplado à transmissão, contando com 48 Volts. O passo seguinte é a plataforma plug-in, cuja bateria de íon de lítio de 380V é recarregada pela regeneração da energia em desacelerações e, obviamente, pela recarga em uma tomada. Também há uma opção totalmente elétrica. Newsletter CARROS DO FUTURO Energia, preço, tecnologia: tudo o que a indústria está planejando para os novos carros. Toda quarta O mix entre elas será definido em parte pelo comportamento do mercado. ""Existe um problema de definição de qual vai ser a demanda do mercado nos próximos cinco anos. Vai puxar mais para os elétricos, vai ser mais para o híbrido, vai ser mais para híbrido plug-in? Acho que a melhor resposta que podemos dar é a flexibilidade"", explica Cappellano. Quer ler mais sobre o mundo automotivo e conversar com a gente a respeito?Participe do nosso grupo no Facebook! Um lugar para discussão, informação e troca de experiências entre os amantes de carros. Você também pode acompanhar a nossa cobertura noInstagram de UOL Carros. Mesmo com CR7 mais goleador, Kane e Mbappé dividem Troféu Gerd Muller Troféu Kopa: aos 17 anos, Yamal supera brasileiro e é eleito melhor sub-21 Urnas eleitorais e votos são queimados nos EUA; FBI investiga Marca de automóveis de campeão da F-1 e apresentador de TV vai à falência Scout: Volks revive marca 40 anos depois e lança SUV e picape eletrificados Fiat revela os primeiros carros híbridos flex da marca; veja quais são VW T-Cross para público PCD ganha novidades na linha 2025; veja o que muda Basalt x Nivus x Fastback: qual é a melhor opção entre os SUVs cupês? Salão de Paris: BYD revela carro de luxo e SUV elétrico que virão ao Brasil Porsche lança novo Panamera com suspensão 'inteligente'; preços e versões Chinesa Neta inicia vendas de carros no Brasil em novembro; veja detalhes Da Renault à BYD, assista aos principais destaques do Salão de Paris 2024 Não quer gastar combustível? Veja 3 carros elétricos por menos de R$ 80 mil iCar: Apple e BYD tiveram parceria secreta para desenvolver carro elétrico BYD lança a picape híbrida Shark; veja preço, autonomia e equipamentos",carro
