titulo,data,texto,categoria
Greve faz Toyota antecipar etapa de fechamento da fábrica do Corolla em SP,26/04/2024 21:08,"Iniciada no dia 10 de abril para reivindicar melhores condições de um PDV (Programa de Demissões Voluntárias), a greve dos funcionários da fábrica da Toyota em Indaiatuba (SP) causou a paralisação total da produção dos veículos da marca no Brasil - Corolla, Corolla Cross e Yaris. Além disso, em meio à paralisação, a montadora antecipou o processo que levará ao fechamento da fábrica em 2026, para concentrar toda a montagem de todos os veículos da marca em Sorocaba (SP), município localizado a cerca de 60 km de Indaiatuba. No fim de semana retrasado, a Toyota retirou, durante a madrugada, equipamentos de Indaiatuba e os levou para Sorocaba. De acordo com o Sindicato dos Metalúrgicos de Campinas e Região, a empresa informou que os processos que produzem peças para Corolla Cross e Yaris que antes eram realizados na planta de Indaiatuba agora passarão a ser realizados na planta de Sorocaba. A manufatura do Corolla sedã também será transferida para lá. Milly Lacombe Cai a máscara do vergonhoso Bola de Ouro Alicia Klein Real Madrid age certo ao boicotar premiação? Sakamoto Desprezo por candidatos fica em 1º em São Paulo Tales Faria Abstenção é resultado de política do centrão Por meio de nota enviada aoUOL Carros, a montadora ""confirma a movimentação de alguns ferramentais entre suas fábricas, mas nega que isso reflita o início da transferência das operações de Indaiatuba para Sorocaba, o que está previsto para acontecer a partir do segundo semestre de 2025, conforme anunciado anteriormente. Até lá, o Corolla sedã segue em produção na fábrica de Indaiatuba"" Conforme acordo firmado na Justiça do Trabalho pela Toyota com o Sindicato dos Metalúrgicos de Campinas e Região, o início da desmobilização de Indaiatuba deveria acontecer somente a partir de setembro de 2025 para ser concluído em julho de 2026. A transferência das atividades para Sorocaba foi anunciada em março, juntamente comum ciclo de investimentos de R$ 11 bilhõesque prevê a fabricação de dois novos automóveis híbridos flex nessa fábrica e a contratação de aproximadamente 2.000 pessoas até 2030. A Toyota afirma que não pretende desligar os cerca de 1.470 trabalhadores de Indaiatuba e os planos são de transferi-los para Sorocaba, que hoje tem cerca de 2,8 mil funcionários. Contudo, abriu o PDV para os trabalhadores que não desejarem trocar de cidade. Diante da falta de peças, Sorocaba paralisou suas operações no último dia 16, sem ter retomado até agora os trabalhos. Como resultado da interrupção, a fábrica de motores de Porto Feliz, também no interior de São Paulo, foi forçada a interromper sua produção. Um efeito em cascata, podemos dizer. Para impedir a retirada de mais maquinário de Indaiatuba, o sindicato entrou na Justiça e conseguiu decisão favorável em 19 de abril. A Toyota tentou revogar a medida cautelar, mas a Juíza Alzeni Aparecida de Oliveira Furlan relembrou que a marca havia assumido da transferência gradativa das atividades para a planta de Sorocaba nas datas informadas acima. No texto, a decisão da Vara de Trabalho de Indaiatuba diz que ""a Toyota terá que se abster de ""desmontar, retirar ou transferir qualquer máquina, de qualquer um de seu setor ou estabelecimento fabril na cidade de Indaiatuba, mantendo intacto o ambiente laboral, sob pena de multa diária de R$ 500 mil, até reestabelecimento do local de trabalho conforme se verifica atualmente"". ""A Toyota levou no final de semana, após o início da greve uma empresa terceirizada de manutenção e arrancou uns dos setores que estariam impactando na greve. E retiraram, não foi desmontada, a linha foi arrancada, foram cortados os equipamentos, fios e cabos para levar para Sorocaba"", afirma Jair dos Santos, Presidente do Sindicato dos Metalúrgicos de Campinas e Região. Newsletter CARROS DO FUTURO Energia, preço, tecnologia: tudo o que a indústria está planejando para os novos carros. Toda quarta A juíza determinou que três representantes sindicais, três da empresa e dois oficiais de Justiça façam um levantamento de inventário dos maquinários da fábrica de Indaiatuba. No dia 16 de abril, a ampla maioria dos trabalhadores de Indaiatuba aprovou a suspensão da greve por 15 dias. Menos de uma hora depois de terem voltado ao trabalho, a Toyota anunciou licença remunerada para toda a produção. A greve envolve as negociações PDV entre a corporação e o sindicato local. O PDV pode ser a única saída para quem não deseja trabalhar na fábrica de Sorocaba. Quanto ao PDV e incentivos para a transferência, nenhuma das partes chegou ainda a uma decisão em comum. Para os colaboradores que optarem ir para Sorocaba, a Toyota oferece dois salários nominais mais R$ 10 mil no ato da transferência. Se o funcionário quiser mudar de cidade, são adicionados outros 2,4 salários, além de estabilidade de emprego até julho de 2029. Os que desejarem aderir ao plano de demissão voluntária receberão 35 salários nominais e um salário por ano trabalhado. A proposta do sindicato reivindica adicional de 80 salários nominais; 2,5 salários por ano trabalhado; vale compra por mais cinco anos após o desligamento (a Toyota propôs um ano); convênio médico por mais três anos depois da saída (a proposta do fabricante é de um ano); condições estabelecidas para a ida para Sorocaba (adicional, vale transporte ou moradia) e insalubridade nos setores que já pleitearam. O pacote de benefícios negociado e atendidos pela fabricante incluem estabilidade em Indaiatuba até julho de 2026; estabilidade dos que concordarem serem transferidos para Sorocaba até 2030; estabilidade até a aposentadoria dos trabalhadores acidentados ou adoecidos pelo trabalho; e resgate do valor total do programa de previdência da Toyota, incluindo a participação da empresa. Um outro ponto polêmico é o pedido de equiparação salarial entre os diversos departamentos. De acordo com o sindicato, a remuneração das plantas é muito diferente, chegando a cerca de 7.500 em Indaiatuba contra 5.000 em Sorocaba. O presidente do sindicato afirma que será realizada uma reunião com o fabricante no próximo dia 30. A audiência no TRT (Tribunal Regional do Trabalho) está marcada para o dia 9 de maio. A Toyota confirma a movimentação de alguns ferramentais entre suas fábricas, mas nega que isso reflita o início da transferência das operações de Indaiatuba para Sorocaba, o que está previsto para acontecer a partir do segundo semestre de 2025, conforme anunciado anteriormente. Até lá, o Corolla sedã segue em produção na fábrica de Indaiatuba. A empresa afirma ainda que segue em curso a negociação da operacionalização da transferência e PDV do funcionários com o Sindicato dos Metalúrgicos de Campinas e Região. O principal objetivo da fabricante é levar todos os colaboradores de Indaiatuba para esse novo momento de expansão. Para isso, reforça que está comprometida com a manutenção de 100% dos empregos e condições salariais, período de estabilidade e auxílio transferência, além de um robusto pacote para aqueles que decidirem não acompanhar a mudança para Sorocaba. Várias propostas já foram apresentadas, mas até o momento todas foram rejeitadas pelo sindicato. De acordo com a avaliação da companhia, a última proposta trata-se, inclusive, de um dos melhores pacotes já oferecidos por uma fabricante da indústria automotiva no Brasil. A companhia reitera sua premissa de ser aberta ao diálogo e espera que ambas as partes cheguem a um acordo justo e realista. Quer ler mais sobre o mundo automotivo e conversar com a gente a respeito?Participe do nosso grupo no Facebook! Um lugar para discussão, informação e troca de experiências entre os amantes de carros. Você também pode acompanhar a nossa cobertura noInstagram de UOL Carros. Ranking da Bola de Ouro 2024: veja lista completa da posição dos jogadores Parlamento de Israel aprova lei que designa agência da ONU como terrorista Favorito, Rodri ouve vaias na chegada à premiação da Bola de Ouro; veja Marca de automóveis de campeão da F-1 e apresentador de TV vai à falência Scout: Volks revive marca 40 anos depois e lança SUV e picape eletrificados Fiat revela os primeiros carros híbridos flex da marca; veja quais são VW T-Cross para público PCD ganha novidades na linha 2025; veja o que muda Basalt x Nivus x Fastback: qual é a melhor opção entre os SUVs cupês? Salão de Paris: BYD revela carro de luxo e SUV elétrico que virão ao Brasil Porsche lança novo Panamera com suspensão 'inteligente'; preços e versões Chinesa Neta inicia vendas de carros no Brasil em novembro; veja detalhes Da Renault à BYD, assista aos principais destaques do Salão de Paris 2024 Não quer gastar combustível? Veja 3 carros elétricos por menos de R$ 80 mil iCar: Apple e BYD tiveram parceria secreta para desenvolver carro elétrico BYD lança a picape híbrida Shark; veja preço, autonomia e equipamentos",carro
